Location(x=87.640236, y=145.071442, z=0.158620)
Location(x=-57.744522, y=-28.018326, z=0.158620)
Location(x=55.569160, y=78.531853, z=0.158620)
Location(x=115.115753, y=78.571701, z=0.158620)
Location(x=71.915413, y=-49.419983, z=0.158620)
Location(x=71.714821, y=-72.744003, z=0.158620)
Location(x=114.584579, y=96.856186, z=0.158620)
Location(x=117.041779, y=-17.637669, z=0.158620)
Location(x=-0.655765, y=147.992920, z=0.158620)
Location(x=-8.468342, y=-76.224159, z=0.158620)
Location(x=65.986496, y=7.365416, z=0.158620)
Location(x=117.465508, y=86.395828, z=0.158620)
Location(x=92.418732, y=139.196487, z=0.158620)
Location(x=-124.742409, y=78.767418, z=0.158620)
Location(x=81.840294, y=-44.033600, z=0.158620)
Location(x=30.338934, y=55.116226, z=0.158620)
Location(x=115.134239, y=30.275047, z=0.158620)
Location(x=2.120859, y=150.393097, z=0.158620)
Location(x=118.180717, y=-26.375713, z=0.158620)
Location(x=22.962975, y=-49.826241, z=0.158620)
Location(x=58.416618, y=77.188942, z=0.158620)
Location(x=90.257896, y=-18.014668, z=0.158620)
Location(x=37.981518, y=-73.987625, z=0.158620)
Location(x=53.956497, y=46.932915, z=0.158620)
Location(x=80.268616, y=4.147822, z=0.158620)
Location(x=-91.256477, y=-74.618515, z=0.158620)
Location(x=67.076302, y=34.847069, z=0.158620)
Location(x=8.397320, y=149.884781, z=0.158620)
Location(x=78.019455, y=-45.296249, z=0.158620)
Location(x=-123.402809, y=24.308681, z=0.158620)
Location(x=117.336136, y=-3.267242, z=0.158620)
Location(x=-95.034187, y=-5.728026, z=0.158620)
Location(x=52.814018, y=123.920151, z=0.158620)
Location(x=21.905525, y=-74.440414, z=0.165491)
Location(x=-21.254450, y=-74.416801, z=0.158620)
Location(x=-21.778013, y=2.355445, z=0.158620)
Location(x=29.795326, y=5.200614, z=0.158620)
Location(x=-121.783234, y=87.901146, z=0.158620)
Location(x=-25.678089, y=7.149939, z=0.158620)
Location(x=-124.151253, y=35.775715, z=0.158620)
Location(x=39.288940, y=-73.901489, z=0.158620)
Location(x=-35.962448, y=-42.813740, z=0.158620)
Location(x=1.972700, y=-50.492088, z=0.158620)
Location(x=-4.269794, y=37.724377, z=0.158620)
Location(x=-58.744995, y=1.035107, z=0.158620)
Location(x=110.687950, y=114.066391, z=0.158620)
Location(x=30.902611, y=-74.435638, z=0.158620)
Location(x=-122.629463, y=-7.073236, z=0.158620)
Location(x=27.550877, y=123.412933, z=0.158620)
Location(x=30.849394, y=41.115520, z=0.158620)
Location(x=-119.993919, y=-7.307220, z=0.158620)
Location(x=1.484748, y=-75.728607, z=0.158620)
Location(x=-122.116982, y=-16.421106, z=0.158620)
Location(x=116.526459, y=-4.289814, z=0.158620)
Location(x=25.928751, y=150.159225, z=0.158620)
Location(x=44.403809, y=122.803940, z=0.158620)
Location(x=-60.172066, y=-38.970737, z=0.158620)
Location(x=46.318180, y=79.375343, z=0.158620)
Location(x=94.868439, y=137.241608, z=0.158620)
Location(x=57.952446, y=3.967426, z=0.158620)
Location(x=-30.968189, y=121.127640, z=0.158620)
Location(x=-36.058273, y=40.439674, z=0.158620)
Location(x=58.459274, y=-49.545135, z=0.158620)
Location(x=-95.466553, y=96.201683, z=0.158620)
Location(x=58.360050, y=5.055278, z=0.158620)
Location(x=-68.784378, y=3.992330, z=0.158620)
Location(x=116.436630, y=19.899916, z=0.158620)
Location(x=117.110069, y=73.212097, z=0.158620)
Location(x=58.636913, y=36.505367, z=0.158620)
Location(x=-34.091843, y=100.203247, z=0.158620)
Location(x=-121.245529, y=-20.353241, z=0.158620)
Location(x=-6.441224, y=2.977856, z=0.158620)
Location(x=110.649681, y=-45.102112, z=0.158620)
Location(x=89.524437, y=58.503204, z=0.158620)
Location(x=21.641666, y=150.038971, z=0.158620)
Location(x=-68.274017, y=-77.056679, z=0.158620)
Location(x=117.462921, y=82.692688, z=0.158620)
Location(x=31.341755, y=5.382334, z=0.158620)
Location(x=-6.918353, y=-49.171783, z=0.158620)
Location(x=-60.944496, y=3.652721, z=0.158620)
Location(x=25.425745, y=122.466400, z=0.158620)
Location(x=117.044052, y=100.039490, z=0.158620)
Location(x=93.571785, y=-28.602295, z=0.158620)
Location(x=91.046082, y=-36.020439, z=0.158620)
Location(x=-90.086716, y=5.970078, z=0.158620)
Location(x=16.012516, y=37.647976, z=0.158620)
Location(x=21.480038, y=122.225288, z=0.158620)
Location(x=18.939960, y=6.390651, z=0.158620)
Location(x=-63.605568, y=147.143219, z=0.158620)
Location(x=115.723740, y=-12.208877, z=0.158620)
Location(x=83.275627, y=2.719370, z=0.158620)
Location(x=-3.185577, y=146.715591, z=0.158620)
Location(x=-59.537563, y=-49.380596, z=0.158620)
Location(x=-1.786995, y=122.157120, z=0.158620)
Location(x=-9.619962, y=146.606812, z=0.158620)
Location(x=89.809860, y=83.768066, z=0.158620)
Location(x=28.766895, y=122.678169, z=0.158620)
Location(x=-83.382370, y=4.882135, z=0.158620)
Location(x=-60.739323, y=147.944550, z=0.158620)
Location(x=-7.509865, y=-75.377937, z=0.158620)
Location(x=-86.473549, y=35.159233, z=0.158620)
Location(x=81.186630, y=5.606862, z=0.158620)
Location(x=-22.860731, y=147.784241, z=0.158620)
Location(x=104.507187, y=-56.936802, z=0.158620)
Location(x=-15.903732, y=-48.877884, z=0.158620)
Location(x=45.668098, y=-49.436520, z=0.158620)
Location(x=92.520782, y=-25.985483, z=0.158620)
Location(x=-120.692825, y=49.461403, z=0.158620)
Location(x=-118.105446, y=-31.221960, z=0.158620)
Location(x=-70.081055, y=4.439678, z=0.158620)
Location(x=-17.114868, y=-49.236679, z=0.158620)
Location(x=90.038216, y=-2.156415, z=0.158620)
Location(x=0.498400, y=3.862445, z=0.158620)
Location(x=9.569952, y=-73.714012, z=0.158620)
Location(x=19.402889, y=6.487556, z=0.158620)
Location(x=-21.994980, y=3.347492, z=0.158620)
Location(x=91.840591, y=50.774277, z=0.158620)
Location(x=-3.489321, y=6.759391, z=0.158620)
Location(x=34.621353, y=5.299543, z=0.158620)
Location(x=-89.744072, y=-72.492241, z=0.158620)
Location(x=76.576569, y=-73.076622, z=0.158620)
Location(x=-58.015835, y=83.680191, z=0.158620)
Location(x=98.616119, y=-64.582703, z=0.158620)
Location(x=-33.231491, y=119.005768, z=0.158620)
Location(x=-124.934235, y=79.226173, z=0.158620)
Location(x=10.656332, y=147.861481, z=0.158620)
Location(x=-120.912346, y=71.478172, z=0.158620)
Location(x=-122.519897, y=1.388024, z=0.158620)
Location(x=-121.328926, y=69.854851, z=0.158620)
Location(x=79.822296, y=77.484390, z=0.158620)
Location(x=-59.923870, y=-24.825169, z=0.158620)
Location(x=73.771439, y=-76.604813, z=0.158620)
Location(x=-34.135445, y=-73.692154, z=0.158620)
Location(x=-93.954727, y=-14.719866, z=0.158620)
Location(x=-77.091888, y=-50.839195, z=0.158620)
Location(x=-70.321602, y=-50.170872, z=0.158620)
Location(x=85.360207, y=110.543594, z=0.158620)
Location(x=-49.285831, y=-75.516205, z=0.158620)
Location(x=21.420666, y=56.557995, z=0.158620)
Location(x=101.436554, y=135.209259, z=0.158620)
Location(x=4.324191, y=78.938446, z=0.158620)
Location(x=-17.198641, y=149.402039, z=0.161855)
Location(x=-58.007519, y=102.736038, z=0.158620)
Location(x=84.686356, y=4.802674, z=0.158620)
Location(x=52.612667, y=79.646347, z=0.158620)
Location(x=98.130173, y=138.766495, z=0.158620)
Location(x=67.311378, y=79.735298, z=0.158620)
Location(x=93.830208, y=-21.794458, z=0.158620)
Location(x=72.413399, y=56.751396, z=0.158620)
Location(x=-11.703433, y=77.372864, z=0.158620)
Location(x=87.731102, y=79.139336, z=0.158620)
Location(x=-95.009491, y=-15.629050, z=0.158620)
Location(x=-123.586777, y=66.266335, z=0.158620)
Location(x=62.113400, y=57.197739, z=0.158620)
Location(x=118.914368, y=17.464640, z=0.158620)
Location(x=-11.279155, y=3.091208, z=0.158620)
Location(x=-121.863640, y=43.437134, z=0.158620)
Location(x=-35.497181, y=-0.927836, z=0.158620)
Location(x=53.536095, y=51.603172, z=0.158620)
Location(x=-93.962669, y=36.271732, z=0.158620)
Location(x=118.994041, y=5.404926, z=0.158620)
Location(x=65.189499, y=-74.697037, z=0.158620)
Location(x=-31.978973, y=79.560364, z=0.158620)
Location(x=115.790001, y=-19.508200, z=0.158620)
Location(x=-116.072105, y=-48.548676, z=0.158620)
Location(x=11.990168, y=58.099869, z=0.158620)
Location(x=110.059799, y=117.883636, z=0.158620)
Location(x=51.697380, y=-49.549107, z=0.158620)
Location(x=28.458412, y=77.269630, z=0.158620)
Location(x=119.336548, y=13.316231, z=0.158620)
Location(x=54.510635, y=36.933037, z=0.158620)
Location(x=-70.375168, y=-49.793476, z=0.158620)
Location(x=76.643219, y=76.940689, z=0.158620)
Location(x=-30.947563, y=79.140205, z=0.158620)
Location(x=-32.884907, y=38.377823, z=0.158620)
Location(x=90.183060, y=-68.567978, z=0.158620)
Location(x=116.395462, y=106.780548, z=0.158620)
Location(x=-95.183578, y=139.087097, z=0.158620)
Location(x=76.301201, y=145.226624, z=0.158620)
Location(x=-124.932610, y=74.441093, z=0.158620)
Location(x=92.719925, y=-29.971407, z=0.158620)
Location(x=-34.031441, y=120.009140, z=0.158620)
Location(x=97.250641, y=-67.757645, z=0.158620)
Location(x=-34.254269, y=104.786308, z=0.158620)
Location(x=45.620884, y=4.432656, z=0.158620)
Location(x=114.906624, y=-39.650394, z=0.158620)
Location(x=115.230087, y=5.994466, z=0.158620)
Location(x=83.355385, y=117.213516, z=0.158620)
Location(x=71.226570, y=78.622795, z=0.158620)
Location(x=-30.663532, y=-75.308548, z=0.158620)
Location(x=106.428757, y=-53.600231, z=0.158620)
Location(x=30.199043, y=-77.994812, z=0.158620)
Location(x=117.370468, y=-18.612528, z=0.158620)
Location(x=76.678207, y=120.266357, z=0.158620)
Location(x=-120.426277, y=64.516487, z=0.158620)
Location(x=115.627647, y=73.381989, z=0.158620)
Location(x=94.726357, y=139.904938, z=0.158620)
Location(x=28.876438, y=148.508240, z=0.158620)
Location(x=52.573029, y=4.635255, z=0.158620)
Location(x=-22.731354, y=79.229301, z=0.158620)
Location(x=89.225426, y=-71.781181, z=0.158620)
Location(x=-34.943298, y=39.473873, z=0.158620)
Location(x=92.808739, y=53.720169, z=0.158620)
Location(x=54.679127, y=-51.636398, z=0.158620)
Location(x=-121.656204, y=81.599518, z=0.158620)
Location(x=114.466766, y=102.578674, z=0.158620)
Location(x=-4.516781, y=-75.044533, z=0.158620)
Location(x=-104.468544, y=-64.431053, z=0.158620)
Location(x=-99.799255, y=-67.157471, z=0.158620)
Location(x=-121.865250, y=79.542297, z=0.158620)
Location(x=-70.510201, y=147.278900, z=0.158620)
Location(x=87.921989, y=-70.650742, z=0.158620)
Location(x=119.270050, y=3.868787, z=0.158620)
Location(x=103.543625, y=126.902786, z=0.158620)
Location(x=-63.747402, y=-78.008568, z=0.158620)
Location(x=84.364311, y=146.288208, z=0.158620)
Location(x=-119.694763, y=32.273849, z=0.158620)
Location(x=-33.770081, y=-12.287206, z=0.158620)
Location(x=-58.096848, y=-0.284861, z=0.158620)
Location(x=12.017535, y=-51.891602, z=0.158620)
Location(x=-5.976026, y=77.101677, z=0.158620)
Location(x=-35.662270, y=80.381363, z=0.158620)
Location(x=88.659225, y=-69.424103, z=0.158620)
Location(x=-66.836159, y=-76.256683, z=0.158620)
Location(x=90.513321, y=47.226391, z=0.158620)
Location(x=59.216366, y=-50.195187, z=0.158620)
Location(x=93.866325, y=-24.122990, z=0.158620)
Location(x=-83.853638, y=145.231018, z=0.164585)
Location(x=116.076859, y=4.103915, z=0.158620)
Location(x=-59.325062, y=-20.536930, z=0.158620)
Location(x=-89.936829, y=-73.344170, z=0.158620)
Location(x=-82.056641, y=-75.186249, z=0.158620)
Location(x=-36.228683, y=-16.158663, z=0.158620)
Location(x=50.806267, y=124.276398, z=0.158620)
Location(x=51.413586, y=125.348206, z=0.158620)
Location(x=-27.171814, y=56.348095, z=0.158620)
Location(x=-57.458271, y=54.180328, z=0.158620)
Location(x=-78.975128, y=146.928772, z=0.158620)
Location(x=-58.713230, y=-19.685873, z=0.158620)
Location(x=-41.450466, y=-74.853386, z=0.158620)
Location(x=-24.867908, y=-49.368813, z=0.158620)
Location(x=-90.195618, y=-72.891167, z=0.158620)
Location(x=-118.452965, y=105.493462, z=0.158620)
Location(x=0.217282, y=146.519394, z=0.158620)
Location(x=-62.155598, y=147.364090, z=0.158620)
Location(x=-122.494919, y=43.895294, z=0.158620)
Location(x=84.398842, y=-43.837387, z=0.158620)
Location(x=115.925560, y=14.900446, z=0.158620)
Location(x=14.758373, y=-76.946793, z=0.158620)
Location(x=-123.324341, y=83.139664, z=0.158620)
Location(x=78.179306, y=120.724731, z=0.158620)
Location(x=-58.005699, y=39.723209, z=0.158620)
Location(x=54.686954, y=-76.635231, z=0.158620)
Location(x=11.525280, y=60.192287, z=0.158620)
Location(x=-120.051514, y=-20.508245, z=0.158620)
Location(x=14.335174, y=-75.558899, z=0.158620)
Location(x=39.632877, y=77.312050, z=0.158620)
Location(x=-94.407806, y=98.027908, z=0.158620)
Location(x=91.361580, y=140.231979, z=0.158620)
Location(x=73.968025, y=147.447540, z=0.158620)
Location(x=115.250679, y=5.136992, z=0.158620)
Location(x=-97.413681, y=65.855583, z=0.158620)
Location(x=43.396984, y=146.563385, z=0.158620)
Location(x=-59.201424, y=-48.762291, z=0.158620)
Location(x=3.038770, y=4.932784, z=0.158620)
Location(x=-8.145009, y=38.184139, z=0.158620)
Location(x=-93.527191, y=-15.427417, z=0.158620)
Location(x=-119.549660, y=-34.318771, z=0.158620)
Location(x=17.807392, y=56.443405, z=0.158620)
Location(x=104.939316, y=126.537857, z=0.158620)
Location(x=-9.279174, y=34.662659, z=0.158620)
Location(x=-61.593754, y=1.702996, z=0.158620)
Location(x=-32.354004, y=45.168285, z=0.158620)
Location(x=30.076145, y=56.705845, z=0.158620)
Location(x=-97.923302, y=39.478806, z=0.158620)
Location(x=19.039442, y=148.049286, z=0.158620)
Location(x=-15.358793, y=78.735542, z=0.158620)
Location(x=5.342174, y=35.538326, z=0.158620)
Location(x=-69.393417, y=-73.910324, z=0.158620)
Location(x=7.220948, y=2.769355, z=0.158620)
Location(x=-122.743156, y=3.728037, z=0.158620)
Location(x=-2.067411, y=123.008087, z=0.158620)
Location(x=119.146614, y=5.157129, z=0.158620)
Location(x=23.201605, y=59.485462, z=0.158620)
Location(x=-81.385986, y=5.495506, z=0.158620)
Location(x=-33.747444, y=87.263870, z=0.158620)
Location(x=-94.511871, y=20.129814, z=0.148620)
Location(x=-118.063217, y=-30.758484, z=0.158620)
Location(x=-33.701805, y=-38.841412, z=0.158620)
Location(x=-122.666458, y=17.677214, z=0.158620)
Location(x=-94.465210, y=20.018108, z=0.148620)
Location(x=-34.202751, y=-49.543243, z=0.158620)
Location(x=-20.767555, y=-74.003021, z=0.158620)
Location(x=-28.740467, y=35.380310, z=0.158620)
Location(x=-21.864513, y=147.807434, z=0.158620)
Location(x=-64.165001, y=122.703827, z=0.158620)
Location(x=-22.022137, y=77.476440, z=0.158620)
Location(x=57.849438, y=57.724827, z=0.158620)
Location(x=-57.333466, y=149.698837, z=0.158620)
Location(x=-34.140175, y=-73.405746, z=0.158620)
Location(x=-119.913773, y=102.068039, z=0.158620)
Location(x=78.826683, y=-71.324265, z=0.158620)
Location(x=56.280628, y=4.851338, z=0.158620)
Location(x=110.422729, y=-44.685177, z=0.158620)
Location(x=-25.118170, y=145.680023, z=0.158620)
Location(x=-110.632339, y=118.499413, z=0.158620)
Location(x=2.297415, y=6.692730, z=0.158620)
Location(x=-90.816231, y=-40.682487, z=0.158620)
Location(x=115.398605, y=106.340889, z=0.158620)
Location(x=-106.038391, y=124.716202, z=0.158620)
Location(x=118.872055, y=44.017899, z=0.158620)
Location(x=63.747551, y=-75.821442, z=0.158620)
Location(x=117.375092, y=-36.864849, z=0.158620)
Location(x=-94.091743, y=34.744331, z=0.158620)
Location(x=-97.116028, y=-70.802040, z=0.158620)
Location(x=-15.770689, y=3.022383, z=0.158620)
Location(x=-67.282959, y=-76.641457, z=0.158620)
Location(x=63.192013, y=6.226889, z=0.158620)
Location(x=-2.583293, y=5.627124, z=0.158620)
Location(x=81.724258, y=3.865045, z=0.158620)
Location(x=106.750137, y=125.275314, z=0.158620)
Location(x=76.157822, y=-47.245724, z=0.158620)
Location(x=28.875393, y=-50.420990, z=0.158620)
Location(x=114.941788, y=27.223299, z=0.158620)
Location(x=73.673111, y=78.087448, z=0.158620)
Location(x=115.443710, y=-8.258224, z=0.158620)
Location(x=22.396227, y=-50.889835, z=0.158620)
Location(x=-19.596027, y=121.575256, z=0.162821)
Location(x=-120.771637, y=5.005054, z=0.158620)
Location(x=-15.065702, y=-50.962273, z=0.158620)
Location(x=37.837891, y=-74.635612, z=0.158620)
Location(x=-34.610455, y=-20.607424, z=0.158620)
Location(x=-58.207905, y=-29.434889, z=0.158620)
Location(x=50.574696, y=38.664410, z=0.158620)
Location(x=-60.809605, y=-77.140984, z=0.158620)
Location(x=-10.039450, y=-49.222527, z=0.158620)
Location(x=88.053467, y=77.270111, z=0.158620)
Location(x=9.911934, y=149.534775, z=0.158620)
Location(x=-35.509483, y=-44.059856, z=0.158620)
Location(x=9.188280, y=79.472321, z=0.158620)
Location(x=-23.163471, y=58.624798, z=0.158620)
Location(x=93.475624, y=-8.878553, z=0.158620)
Location(x=118.175072, y=-26.049997, z=0.158620)
Location(x=12.762822, y=-48.585072, z=0.158620)
Location(x=-59.707985, y=-30.532360, z=0.158620)
Location(x=-59.052475, y=146.696060, z=0.158620)
Location(x=-6.781925, y=5.037752, z=0.158620)
Location(x=-36.430252, y=49.202221, z=0.158620)
Location(x=-86.787201, y=140.558365, z=0.158620)
Location(x=47.944946, y=3.855764, z=0.158620)
Location(x=-96.692368, y=-15.194839, z=0.158620)
Location(x=-33.562515, y=102.489555, z=0.158620)
Location(x=54.098278, y=44.137440, z=0.158620)
Location(x=-119.877457, y=49.166218, z=0.158620)
Location(x=22.141329, y=58.130676, z=0.158620)
Location(x=-23.446703, y=149.809448, z=0.158620)
Location(x=116.814255, y=-34.389862, z=0.158620)
Location(x=30.851456, y=-50.809799, z=0.158620)
Location(x=-59.837276, y=-19.043135, z=0.158620)
Location(x=56.170368, y=122.121780, z=0.158620)
Location(x=119.192642, y=14.469902, z=0.158620)
Location(x=93.558922, y=86.309113, z=0.158620)
Location(x=74.571503, y=7.188401, z=0.158620)
Location(x=88.316292, y=-71.482117, z=0.158620)
Location(x=68.420433, y=6.763186, z=0.158620)
Location(x=-2.129368, y=36.967934, z=0.158620)
Location(x=56.633522, y=-48.988922, z=0.158620)
Location(x=115.183655, y=37.057697, z=0.158620)
Location(x=66.961433, y=3.077797, z=0.158620)
Location(x=-114.124016, y=111.988426, z=0.158620)
Location(x=-121.549126, y=-20.772085, z=0.158620)
Location(x=-82.331009, y=-76.851830, z=0.158620)
Location(x=-94.541679, y=-36.412132, z=0.158620)
Location(x=-33.073261, y=-31.322723, z=0.158620)
Location(x=-61.374176, y=1.934273, z=0.158620)
Location(x=-32.607986, y=52.067257, z=0.158620)
Location(x=-116.253311, y=110.661163, z=0.158620)
Location(x=11.006001, y=121.374687, z=0.158620)
Location(x=117.255569, y=50.097343, z=0.158620)
Location(x=45.227119, y=148.367157, z=0.158620)
Location(x=-62.312023, y=35.793953, z=0.158620)
Location(x=-123.601562, y=-3.130802, z=0.158620)
Location(x=-88.612610, y=142.401276, z=0.158620)
Location(x=-79.522453, y=-76.542755, z=0.158620)
Location(x=-96.427887, y=-7.949282, z=0.158620)
Location(x=-2.648522, y=121.310242, z=0.158620)
Location(x=-32.211311, y=55.917141, z=0.158620)
Location(x=34.271111, y=79.010086, z=0.158620)
Location(x=116.650124, y=99.036224, z=0.158620)
Location(x=59.690804, y=-49.231133, z=0.158620)
Location(x=117.034462, y=99.492325, z=0.158620)
Location(x=-7.363184, y=36.009613, z=0.158620)
Location(x=-32.494240, y=124.455322, z=0.158620)
Location(x=-59.193130, y=-26.069761, z=0.158620)
Location(x=-26.726950, y=146.665405, z=0.158620)
Location(x=113.563004, y=-44.118160, z=0.158620)
Location(x=-97.617111, y=-20.539143, z=0.158620)
Location(x=-30.817642, y=37.472889, z=0.158620)
Location(x=-11.600264, y=6.798673, z=0.158620)
Location(x=24.096973, y=36.705151, z=0.158620)
Location(x=-90.538383, y=139.556213, z=0.158620)
Location(x=14.101463, y=5.212047, z=0.158620)
Location(x=-72.410950, y=3.455508, z=0.158620)
Location(x=53.956589, y=-77.448357, z=0.158620)
Location(x=-16.348839, y=33.990627, z=0.158620)
Location(x=63.908386, y=58.557594, z=0.158620)
Location(x=-111.936157, y=-51.932636, z=0.158620)
Location(x=117.753174, y=34.538380, z=0.158620)
Location(x=91.700249, y=91.044235, z=0.158620)
Location(x=-121.910690, y=69.881546, z=0.158620)
Location(x=65.279770, y=37.934357, z=0.158620)
Location(x=62.558956, y=58.019753, z=0.158620)
Location(x=-62.141838, y=121.859032, z=0.158620)
Location(x=-122.452049, y=36.954243, z=0.158620)
Location(x=32.702156, y=46.966682, z=0.158620)
Location(x=-29.043585, y=34.765419, z=0.158620)
Location(x=92.812729, y=81.218628, z=0.158620)
Location(x=27.598228, y=36.767071, z=0.158620)
Location(x=-34.664085, y=49.830116, z=0.158620)
Location(x=11.141715, y=3.442162, z=0.158620)
Location(x=-30.420040, y=-78.658348, z=0.158620)
Location(x=75.117355, y=78.085144, z=0.158620)
Location(x=-32.229591, y=51.456554, z=0.158620)
Location(x=78.661377, y=-75.510139, z=0.158620)
Location(x=8.817296, y=37.749386, z=0.158620)
Location(x=117.717575, y=38.678688, z=0.158620)
Location(x=50.689644, y=53.016556, z=0.158620)
Location(x=81.206528, y=77.385841, z=0.158620)
Location(x=87.556038, y=105.762695, z=0.158620)
Location(x=-97.982483, y=44.997185, z=0.158620)
Location(x=110.921600, y=112.357758, z=0.158620)
Location(x=118.860077, y=31.465040, z=0.158620)
Location(x=11.096801, y=149.814392, z=0.158620)
Location(x=-11.639424, y=57.092442, z=0.158620)
Location(x=11.634265, y=-75.746544, z=0.158620)
Location(x=81.041092, y=6.696713, z=0.158620)
Location(x=-119.878807, y=2.233329, z=0.158620)
Location(x=23.872581, y=-77.006821, z=0.158620)
Location(x=-60.765972, y=36.900997, z=0.158620)
Location(x=-24.181419, y=33.962074, z=0.158620)
Location(x=117.463387, y=-29.380394, z=0.158620)
Location(x=-33.302563, y=108.156998, z=0.158620)
Location(x=-21.221657, y=35.650539, z=0.158620)
Location(x=-58.219261, y=38.331623, z=0.158620)
Location(x=-119.443359, y=12.974344, z=0.158620)
Location(x=22.104805, y=-49.730797, z=0.158620)
Location(x=4.615671, y=60.574997, z=0.158620)
Location(x=-8.797634, y=-51.397186, z=0.158620)
Location(x=-95.154266, y=-26.302502, z=0.158620)
Location(x=-60.698746, y=1.706898, z=0.158620)
Location(x=79.775597, y=-45.949886, z=0.158620)
Location(x=74.431808, y=-46.001846, z=0.158620)
Location(x=106.006859, y=-56.923656, z=0.158620)
Location(x=-13.962367, y=3.704876, z=0.158620)
Location(x=-43.058998, y=-77.133415, z=0.158620)
Location(x=1.674294, y=57.175243, z=0.158620)
Location(x=70.446304, y=77.701401, z=0.158620)
Location(x=5.939799, y=120.805519, z=0.158620)
Location(x=15.762959, y=78.851837, z=0.158620)
Location(x=12.239036, y=78.350777, z=0.158620)
Location(x=-66.610176, y=-74.232880, z=0.158620)
Location(x=-7.687897, y=37.078728, z=0.158620)
Location(x=-95.867439, y=89.298958, z=0.158620)
Location(x=31.796146, y=5.001888, z=0.158620)
Location(x=107.884323, y=-55.285599, z=0.158620)
Location(x=-26.754721, y=58.126846, z=0.158620)
Location(x=-18.962465, y=77.574890, z=0.158620)
Location(x=-57.639847, y=48.576210, z=0.158620)
Location(x=-62.022896, y=-76.154907, z=0.158620)
Location(x=-85.516678, y=-76.575935, z=0.158620)
Location(x=118.183411, y=-35.501621, z=0.158620)
Location(x=-35.768383, y=-45.692566, z=0.158620)
Location(x=-47.307228, y=-77.900352, z=0.158620)
Location(x=-122.065231, y=58.908268, z=0.158620)
Location(x=30.802265, y=147.734039, z=0.158620)
Location(x=-32.264881, y=112.056061, z=0.158620)
Location(x=-17.040741, y=120.948914, z=0.165566)
Location(x=-123.573647, y=66.030113, z=0.158620)
Location(x=-122.903023, y=57.234364, z=0.158620)
Location(x=30.443907, y=42.388454, z=0.158620)
Location(x=4.744482, y=123.821625, z=0.158620)
Location(x=83.741333, y=35.940796, z=0.158620)
Location(x=77.101440, y=119.867706, z=0.158620)
Location(x=-58.215557, y=37.925842, z=0.158620)
Location(x=-16.656170, y=-74.765762, z=0.158620)
Location(x=118.624077, y=28.573204, z=0.158620)
Location(x=1.931880, y=58.154087, z=0.158620)
Location(x=47.149910, y=5.486552, z=0.158620)
Location(x=-89.011948, y=4.703217, z=0.158620)
Location(x=89.699127, y=43.729805, z=0.158620)
Location(x=-26.116688, y=-50.243446, z=0.158620)
Location(x=88.307373, y=-67.452423, z=0.158620)
Location(x=-122.143242, y=5.121436, z=0.158620)
Location(x=40.702198, y=123.873421, z=0.158620)
Location(x=-100.120193, y=135.013550, z=0.158620)
Location(x=-35.702610, y=47.743622, z=0.158620)
Location(x=-112.933792, y=-47.561073, z=0.158620)
Location(x=32.819008, y=123.671082, z=0.158620)
Location(x=-103.458328, y=127.001862, z=0.158620)
Location(x=-24.125645, y=59.640167, z=0.158620)
Location(x=-120.006577, y=21.051561, z=0.158620)
Location(x=54.313812, y=124.225365, z=0.158620)
Location(x=6.239969, y=34.906189, z=0.158620)
Location(x=40.134472, y=79.618317, z=0.158620)
Location(x=68.410141, y=3.934455, z=0.158620)
Location(x=28.949879, y=149.224548, z=0.158620)
Location(x=-3.631157, y=122.459045, z=0.158620)
Location(x=-33.669544, y=-1.854851, z=0.158620)
Location(x=-11.390903, y=-76.911285, z=0.158620)
Location(x=-124.338058, y=56.331970, z=0.158620)
Location(x=-15.471949, y=123.323730, z=0.161665)
Location(x=-103.817940, y=-64.255203, z=0.158620)
Location(x=117.935509, y=53.645977, z=0.158620)
Location(x=-23.682852, y=122.938110, z=0.158620)
Location(x=89.823685, y=88.451393, z=0.158620)
Location(x=67.587234, y=57.137177, z=0.158620)
Location(x=93.005951, y=93.744194, z=0.158620)
Location(x=-26.151628, y=7.319053, z=0.158620)
Location(x=23.439341, y=78.770493, z=0.158620)
Location(x=115.648956, y=70.905289, z=0.158620)
Location(x=117.087067, y=77.526573, z=0.158620)
Location(x=29.543150, y=2.539562, z=0.158620)
Location(x=118.639366, y=5.215007, z=0.158620)
Location(x=72.941299, y=36.200676, z=0.158620)
Location(x=90.393509, y=97.674690, z=0.158620)
Location(x=-25.483406, y=-50.979782, z=0.158620)
Location(x=-32.436749, y=-48.169037, z=0.158620)
Location(x=28.707401, y=-76.014923, z=0.158620)
Location(x=9.942467, y=36.584381, z=0.158620)
Location(x=-35.872528, y=-77.677017, z=0.158620)
Location(x=-100.147888, y=-65.082428, z=0.158620)
Location(x=40.688370, y=-48.550674, z=0.158620)
Location(x=-59.862816, y=-29.730284, z=0.158620)
Location(x=115.227875, y=59.470081, z=0.158620)
Location(x=0.900237, y=148.710648, z=0.158620)
Location(x=-98.348129, y=-66.397141, z=0.158620)
Location(x=82.027817, y=145.413086, z=0.158620)
Location(x=-17.841782, y=6.181385, z=0.158620)
Location(x=-121.889038, y=62.481682, z=0.158620)
Location(x=-90.420120, y=-34.993214, z=0.158620)
Location(x=83.837822, y=-38.540718, z=1.892926)
Location(x=-57.730469, y=-45.089863, z=0.158620)
